i_config,cohort,month,mouse,n_pixels,n_subregions,n_parent_regions,fps,dtData,dtFactor,dtRNN,alpha_dt_tau,lissage_sigma_frames,lissage_sigma_sec,lissage_fwhm_sec,tauRNN,g,P0,tauWN,ampInWN,nRunTrain,nRunFree,use_global_regression,compute_curbd,fraction_clip_pos,fraction_clip_neg,pVar_max,pVar_finale,chi2_min,chi2_final,pVar_max_train,pVar_train_end,pVar_free_mean,pVar_free_std,pVar_free_min,pVar_free_final,chi2_min_train,chi2_train_end,chi2_free_mean,chi2_free_std,chi2_free_min,chi2_free_final,duration_sec,runtime_sec,status,error,save_path,lissage_sigma,atlas_clean_size,atlas_clean_min_fraction
37,3,6,322,200,163,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,1.0650988411724609e-06,0.0,0.30558649366224433,0.29351703452384614,7.13031056594079,7.262914584155867,0.30558649366224433,0.2930690017694304,0.29351703452384614,0.0,0.29351703452384614,0.29351703452384614,7.13031056594079,7.267308206912897,7.262914584155867,0.0,7.262914584155867,7.262914584155867,480.0,274.7132029533386,done,,results/narval_screening_preprocessing_m6/1506925/config037_C3_M6_mouse322_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
38,3,6,322,200,163,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,1.0650988411724609e-06,0.0,0.028882014503867626,0.0018214142934109834,33.77843235229763,34.50428261132696,0.028882014503867626,0.0011450596744179142,0.0018214142934109834,0.0,0.0018214142934109834,0.0018214142934109834,33.77843235229763,34.525373785280365,34.50428261132696,0.0,34.50428261132696,34.50428261132696,480.0,262.955810546875,done,,results/narval_screening_preprocessing_m6/1506925/config038_C3_M6_mouse322_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
39,3,6,322,200,163,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,1.0650988411724609e-06,0.0,0.34725801379787524,0.3464784884886358,7.799526303064511,7.809670367905212,0.34725801379787524,0.34585155878451623,0.3464784884886358,0.0,0.3464784884886358,0.3464784884886358,7.799526303064511,7.816600573234238,7.809670367905211,8.881784197001252e-16,7.809670367905212,7.809670367905212,480.0,292.5545780658722,done,,results/narval_screening_preprocessing_m6/1506925/config039_C3_M6_mouse322_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
40,5,6,353,50,644,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.695824706694272e-07,0.0,0.531501785012385,0.531501785012385,5.106301446026161,5.106301446026161,0.5306729875504748,0.5306729875504748,0.531501785012385,0.0,0.531501785012385,0.531501785012385,5.114952702432313,5.114952702432313,5.106301446026161,0.0,5.106301446026161,5.106301446026161,480.0,3829.091796398163,done,,results/narval_screening_preprocessing_m6/1506925/config040_C5_M6_mouse353_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
41,5,6,353,50,644,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.695824706694272e-07,0.0,0.609588613608401,0.609588613608401,1.43179203342367,1.43179203342367,0.6089911031928792,0.6089911031928792,0.609588613608401,0.0,0.609588613608401,0.609588613608401,1.4339152886858437,1.4339152886858437,1.43179203342367,0.0,1.43179203342367,1.43179203342367,480.0,4100.544603586197,done,,results/narval_screening_preprocessing_m6/1506925/config041_C5_M6_mouse353_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
42,5,6,353,50,644,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.695824706694272e-07,0.0,0.6774453817765183,0.6774453817765183,3.7936984101368934,3.7936984101368934,0.6767073792798171,0.6767073792798171,0.6774453817765183,0.0,0.6774453817765183,0.6774453817765183,3.80190690346269,3.80190690346269,3.7936984101368934,0.0,3.7936984101368934,3.7936984101368934,480.0,3802.05282831192,done,,results/narval_screening_preprocessing_m6/1506925/config042_C5_M6_mouse353_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
43,5,6,353,50,644,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.695824706694272e-07,0.0,0.7355358874681434,0.7355358874681434,1.1822415814776497,1.1822415814776497,0.7350523526295554,0.7350523526295554,0.7355358874681434,0.0,0.7355358874681434,0.7355358874681434,1.1842668846820321,1.1842668846820321,1.1822415814776497,0.0,1.1822415814776497,1.1822415814776497,480.0,4052.1944229602814,done,,results/narval_screening_preprocessing_m6/1506925/config043_C5_M6_mouse353_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
44,5,6,353,75,430,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.037467700258398e-07,0.0,0.3726658259048733,0.3726658259048733,7.338490912594462,7.338490912594462,0.37202587478730553,0.37202587478730553,0.3726658259048733,0.0,0.3726658259048733,0.3726658259048733,7.345222541349322,7.345222541349322,7.338490912594463,8.881784197001252e-16,7.338490912594462,7.338490912594462,480.0,1390.5072512626648,done,,results/narval_screening_preprocessing_m6/1506925/config044_C5_M6_mouse353_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
45,5,6,353,75,430,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.037467700258398e-07,0.0,0.44674162571629483,0.44674162571629483,2.164010186071796,2.164010186071796,0.4463138737272053,0.4463138737272053,0.4467416257162949,5.551115123125783e-17,0.44674162571629483,0.44674162571629483,2.1654970934312217,2.1654970934312217,2.164010186071796,0.0,2.164010186071796,2.164010186071796,480.0,1313.6468431949615,done,,results/narval_screening_preprocessing_m6/1506925/config045_C5_M6_mouse353_n_pixels75_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
46,5,6,353,75,430,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,4.037467700258398e-07,0.0,0.4749260864175895,0.4749260864175895,6.8421025496727985,6.8421025496727985,0.4735147805160753,0.4731666649961751,0.4749260864175895,0.0,0.4749260864175895,0.4749260864175895,6.855297686096896,6.865293601193401,6.842102549672799,8.881784197001252e-16,6.8421025496727985,6.8421025496727985,480.0,1663.2674551010132,done,,results/narval_screening_preprocessing_m6/1506925/config046_C5_M6_mouse353_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
47,5,6,353,75,430,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,4.037467700258398e-07,0.0,0.5984937212821444,0.5984937212821444,1.9814826998310358,1.9814826998310358,0.5979964030435458,0.5979964030435458,0.5984937212821444,0.0,0.5984937212821444,0.5984937212821444,1.983697666688014,1.983697666688014,1.981482699831036,2.220446049250313e-16,1.9814826998310358,1.9814826998310358,480.0,1369.8405075073242,done,,results/narval_screening_preprocessing_m6/1506925/config047_C5_M6_mouse353_n_pixels75_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
48,5,6,353,100,324,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,5.358367626886146e-07,0.0,0.26851199332223985,0.26851199332223985,14.080677520854273,14.080677520854273,0.26712516208915027,0.26712516208915027,0.26851199332223985,0.0,0.26851199332223985,0.26851199332223985,14.10460492232449,14.107289359290055,14.080677520854271,1.7763568394002505e-15,14.080677520854273,14.080677520854273,480.0,1067.8472745418549,done,,results/narval_screening_preprocessing_m6/1506925/config048_C5_M6_mouse353_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
49,5,6,353,100,324,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,5.358367626886146e-07,0.0,0.40795941056529006,0.40795941056529006,4.405217944572702,4.405217944572702,0.40764485712105314,0.40764485712105314,0.40795941056529006,0.0,0.40795941056529006,0.40795941056529006,4.40728406501745,4.40728406501745,4.405217944572702,0.0,4.405217944572702,4.405217944572702,480.0,823.7641756534576,done,,results/narval_screening_preprocessing_m6/1506925/config049_C5_M6_mouse353_n_pixels100_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
50,5,6,353,100,324,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,5.358367626886146e-07,0.0,0.4355414084660437,0.4355414084660437,10.361011111262709,10.361011111262709,0.4351769252705965,0.4351769252705965,0.4355414084660437,0.0,0.4355414084660437,0.4355414084660437,10.367204342139093,10.367204342139093,10.361011111262709,0.0,10.361011111262709,10.361011111262709,480.0,875.3467311859131,done,,results/narval_screening_preprocessing_m6/1506925/config050_C5_M6_mouse353_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
51,5,6,353,100,324,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,5.358367626886146e-07,0.0,0.5158966013931361,0.5158966013931361,4.709958500676388,4.709958500676388,0.5152305451814463,0.5152305451814463,0.5158966013931361,0.0,0.5158966013931361,0.5158966013931361,4.715926132949868,4.715926132949868,4.709958500676388,0.0,4.709958500676388,4.709958500676388,480.0,820.0246021747589,done,,results/narval_screening_preprocessing_m6/1506925/config051_C5_M6_mouse353_n_pixels100_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
52,5,6,353,150,217,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,8.000512032770097e-07,0.0,0.0888762735512072,0.06767566966285188,16.682317865538902,17.004033033625976,0.0888762735512072,0.06927966554668552,0.06767566966285188,0.0,0.06767566966285188,0.06767566966285188,16.682317865538902,16.973140380200253,17.004033033625976,0.0,17.004033033625976,17.004033033625976,480.0,401.9315538406372,done,,results/narval_screening_preprocessing_m6/1506925/config052_C5_M6_mouse353_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
53,5,6,353,150,217,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,8.000512032770097e-07,0.0,0.30058668536777666,0.30058668536777666,4.264881681968586,4.264881681968586,0.30026739545655134,0.30026739545655134,0.30058668536777666,0.0,0.30058668536777666,0.30058668536777666,4.266550532919016,4.266550532919016,4.264881681968586,0.0,4.264881681968586,4.264881681968586,480.0,398.6031584739685,done,,results/narval_screening_preprocessing_m6/1506925/config053_C5_M6_mouse353_n_pixels150_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
54,5,6,353,150,217,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,8.000512032770097e-07,0.0,0.23415021212356968,0.23415021212356968,14.267300835388108,14.267300835388108,0.2324022208227775,0.2324022208227775,0.23415021212356968,0.0,0.23415021212356968,0.23415021212356968,14.299939524042326,14.299939524042326,14.267300835388108,0.0,14.267300835388108,14.267300835388108,480.0,437.46454882621765,done,,results/narval_screening_preprocessing_m6/1506925/config054_C5_M6_mouse353_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
55,5,6,353,150,217,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,8.000512032770097e-07,0.0,0.3620344103188353,0.3620344103188353,4.94135543230653,4.94135543230653,0.3613411028095458,0.3613411028095458,0.3620344103188353,0.0,0.3620344103188353,0.3620344103188353,4.9461687105801015,4.9461687105801015,4.94135543230653,0.0,4.94135543230653,4.94135543230653,480.0,394.78075432777405,done,,results/narval_screening_preprocessing_m6/1506925/config055_C5_M6_mouse353_n_pixels150_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
56,5,6,353,200,164,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,1.0586043360433604e-06,0.0,-0.013917128798526246,-0.013917128798526246,20.05202297428089,20.05202297428089,-0.015737750956949403,-0.015737750956949403,-0.013917128798526246,0.0,-0.013917128798526246,-0.013917128798526246,20.08827407979113,20.08827407979113,20.05202297428089,0.0,20.05202297428089,20.05202297428089,480.0,258.5339379310608,done,,results/narval_screening_preprocessing_m6/1506925/config056_C5_M6_mouse353_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
57,5,6,353,200,164,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,1.0586043360433604e-06,0.0,0.2239707309770781,0.223259237965185,5.093645707301607,5.097207436055772,0.2239707309770781,0.2228806844243223,0.223259237965185,0.0,0.223259237965185,0.223259237965185,5.093645707301607,5.099428968072845,5.097207436055772,0.0,5.097207436055772,5.097207436055772,480.0,264.5777826309204,done,,results/narval_screening_preprocessing_m6/1506925/config057_C5_M6_mouse353_n_pixels200_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
58,5,6,353,200,164,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,1.0586043360433604e-06,0.0,0.14166779588341205,0.14166779588341205,17.127333526140674,17.127333526140674,0.14083337358052894,0.14083337358052894,0.14166779588341205,0.0,0.14166779588341205,0.14166779588341205,17.14378361531498,17.14378361531498,17.127333526140674,0.0,17.127333526140674,17.127333526140674,480.0,279.0153319835663,done,,results/narval_screening_preprocessing_m6/1506925/config058_C5_M6_mouse353_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
59,5,6,353,200,164,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,1.0586043360433604e-06,0.0,0.2962461577054515,0.2962461577054515,5.91407722082535,5.91407722082535,0.2956276254925805,0.2956276254925805,0.2962461577054515,0.0,0.2962461577054515,0.2962461577054515,5.918890487101944,5.918890487101944,5.91407722082535,0.0,5.91407722082535,5.91407722082535,480.0,262.50362968444824,done,,results/narval_screening_preprocessing_m6/1506925/config059_C5_M6_mouse353_n_pixels200_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
60,5,6,361,50,693,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,False,False,5.010421677088344e-07,0.0,0.4919969569686511,0.4919486862502206,8.100167161788299,8.100167161788299,0.4919969569686511,0.49068349861797633,0.4919486862502206,0.0,0.4919486862502206,0.4919486862502206,8.100886108349634,8.120431388313968,8.100167161788299,0.0,8.100167161788299,8.100167161788299,480.0,4831.902021408081,done,,results/narval_screening_preprocessing_m6/1506925/config060_C5_M6_mouse361_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,2,5,0.25
61,5,6,361,50,693,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,2,0.16666666666666666,0.39249999999999996,0.33,0.8,1.0,0.1,0.01,200,5,True,False,2.505210838544172e-07,0.0,0.5694235499128419,0.5694235499128419,3.424203292340697,3.424203292340697,0.5689435032814354,0.5689435032814354,0.5694235499128419,0.0,0.5694235499128419,0.5694235499128419,3.42758184919022,3.42758184919022,3.424203292340697,0.0,3.424203292340697,3.424203292340697,480.0,5577.4816908836365,done,,results/narval_screening_preprocessing_m6/1506925/config061_C5_M6_mouse361_n_pixels50_lissage_sigma2_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,2,5,0.25
62,5,6,361,50,693,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,False,False,2.505210838544172e-07,0.0,0.6601215599436497,0.6601215599436497,4.8162976542073155,4.8162976542073155,0.6591063072473604,0.6591063072473604,0.6601215599436497,0.0,0.6601215599436497,0.6601215599436497,4.829751984674729,4.829751984674729,4.8162976542073155,0.0,4.8162976542073155,4.8162976542073155,480.0,6036.563760042191,done,,results/narval_screening_preprocessing_m6/1506925/config062_C5_M6_mouse361_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionFalse.pkl,4,5,0.25
63,5,6,361,50,693,6,12.0,0.08333333333333333,2,0.041666666666666664,0.12626262626262624,4,0.3333333333333333,0.7849999999999999,0.33,0.8,1.0,0.1,0.01,200,5,True,False,5.010421677088344e-07,0.0,0.7119397585869911,0.7119397585869911,2.18749757625788,2.18749757625788,0.7113509253748442,0.7113509253748442,0.7119397585869911,0.0,0.7119397585869911,0.7119397585869911,2.1913891428060523,2.1913891428060523,2.18749757625788,0.0,2.18749757625788,2.18749757625788,480.0,5395.9795479774475,done,,results/narval_screening_preprocessing_m6/1506925/config063_C5_M6_mouse361_n_pixels50_lissage_sigma4_tauRNN0.33_dtFactor2_g0.8_ampInWN0.01_P01_nRunTrain200_use_global_regressionTrue.pkl,4,5,0.25
